Year,Laureate_Id_x,Firstname,Lastname,Category,Prize_Share,Motivation,Laureate_Id_y,Gender,Birth_Date,Birth_Country,Birth_City,Birth_Country_Code,Death_Date,Death_Country,Death_City,Death_Country_Code,Organization_Name,Organization_City,Organization_Country
1963,78,Eugene,Wigner,physics,2,"""for his contributions to the theory of the atomic nucleus and the elementary particles particularly through the discovery and application of fundamental symmetry principles""",78,male,17/11/1902,Austria-Hungary (now Hungary),Budapest,HU,01/01/1995,USA,Princeton NJ,US,Princeton University,Princeton NJ,USA
1963,482,International Committee of the Red Cross,,peace,2,"""for promoting the principles of the Geneva Convention and cooperation with the UN""",482,org,1863-00-00,,,,0000-00-00,,,,,,
1963,482,International Committee of the Red Cross,,peace,2,"""for promoting the principles of the Geneva Convention and cooperation with the UN""",482,org,1863-00-00,,,,0000-00-00,,,,,,
1963,482,International Committee of the Red Cross,,peace,2,"""for promoting the principles of the Geneva Convention and cooperation with the UN""",482,org,1863-00-00,,,,0000-00-00,,,,,,
1963,523,League of Red Cross Societies,,peace,2,"""for promoting the principles of the Geneva Convention and cooperation with the UN""",523,org,1919-00-00,,,,0000-00-00,,,,,,
1963,635,Giorgos,Seferis,literature,1,"""for his eminent lyrical writing inspired by a deep feeling for the Hellenic world of culture""",635,male,13/03/1900,Ottoman Empire (now Turkey),Smyrna (now Izmir),TR,20/09/1971,Greece,Athens,GR,,,
1963,79,Maria,Goeppert Mayer,physics,4,"""for their discoveries concerning nuclear shell structure""",79,female,28/06/1906,Germany (now Poland),Kattowitz (now Katowice),PL,20/02/1972,USA,San Diego CA,US,University of California,San Diego CA,USA
1963,228,Karl,Ziegler,chemistry,2,"""for their discoveries in the field of the chemistry and technology of high polymers""",228,male,1898-11-26,Germany,Helsa,DE,12/08/1973,West Germany (now Germany),Mülheim,DE,Max-Planck-Institut für Kohlenforschung,Mülheim an der Ruhr,Germany
1963,229,Giulio,Natta,chemistry,2,"""for their discoveries in the field of the chemistry and technology of high polymers""",229,male,26/02/1903,Italy,Imperia,IT,02/05/1979,Italy,Bergamo,IT,Institute of Technology,Milan,Italy
1964,82,Nicolay G.,Basov,physics,4,"""for fundamental work in the field of quantum electronics which has led to the construction of oscillators and amplifiers based on the maser-laser principle""",82,male,14/12/1922,USSR (now Russia),Usman,RU,01/07/2001,Russia,Moscow,RU,P.N. Lebedev Physical Institute,Moscow,USSR (now Russia)
1964,637,Jean-Paul,Sartre,literature,1,"""for his work which rich in ideas and filled with the spirit of freedom and the quest for truth has exerted a far-reaching influence on our age""",637,male,21/06/1905,France,Paris,FR,15/04/1980,France,Paris,FR,,,
1964,524,Martin Luther,King Jr.,peace,1,"""for his non-violent struggle for civil rights for the Afro-American population""",524,male,15/01/1929,USA,Atlanta GA,US,04/04/1968,USA,Memphis TN,US,,,
1964,83,Aleksandr M.,Prokhorov,physics,4,"""for fundamental work in the field of quantum electronics which has led to the construction of oscillators and amplifiers based on the maser-laser principle""",83,male,11/07/1916,Australia,Atherton,AU,08/01/2002,Russia,Moscow,RU,P.N. Lebedev Physical Institute,Moscow,USSR (now Russia)
1964,379,Feodor,Lynen,medicine,2,"""for their discoveries concerning the mechanism and regulation of the cholesterol and fatty acid metabolism""",379,male,06/04/1911,Germany,Munich,DE,06/08/1979,Germany,Munich,DE,Max-Planck-Institut für Zellchemie,Munich,Germany
1964,81,Charles H.,Townes,physics,2,"""for fundamental work in the field of quantum electronics which has led to the construction of oscillators and amplifiers based on the maser-laser principle""",81,male,28/07/1915,USA,Greenville SC,US,27/01/2015,USA,Berkeley CA,US,Massachusetts Institute of Technology (MIT),Cambridge MA,USA
1964,378,Konrad,Bloch,medicine,2,"""for their discoveries concerning the mechanism and regulation of the cholesterol and fatty acid metabolism""",378,male,21/01/1912,Germany (now Poland),Neisse (now Nysa),PL,15/10/2000,USA,Burlington MA,US,Harvard University,Cambridge MA,USA
1964,230,Dorothy Crowfoot,Hodgkin,chemistry,1,"""for her determinations by X-ray techniques of the structures of important biochemical substances""",230,female,12/05/1910,Egypt,Cairo,EG,29/07/1994,United Kingdom,Shipston-on-Stour,GB,University of Oxford Royal Society,Oxford,United Kingdom
1965,231,Robert B.,Woodward,chemistry,1,"""for his outstanding achievements in the art of organic synthesis""",231,male,10/04/1917,USA,Boston MA,US,08/07/1979,USA,Cambridge MA,US,Harvard University,Cambridge MA,USA
1965,380,François,Jacob,medicine,3,"""for their discoveries concerning genetic control of enzyme and virus synthesis""",380,male,17/06/1920,France,Nancy,FR,19/04/2013,France,Paris,FR,Institut Pasteur,Paris,France
1965,381,André,Lwoff,medicine,3,"""for their discoveries concerning genetic control of enzyme and virus synthesis""",381,male,08/05/1902,France,Ainay-le-Château,FR,30/09/1994,France,Paris,FR,Institut Pasteur,Paris,France
1965,382,Jacques,Monod,medicine,3,"""for their discoveries concerning genetic control of enzyme and virus synthesis""",382,male,09/02/1910,France,Paris,FR,31/05/1976,France,Cannes,FR,Institut Pasteur,Paris,France
1965,525,United Nations Children's Fund,,peace,1,"""for its effort to enhance solidarity between nations and reduce the difference between rich and poor states""",525,org,1946-00-00,,,,0000-00-00,,,,,,
1965,84,Sin-Itiro,Tomonaga,physics,3,"""for their fundamental work in quantum electrodynamics with deep-ploughing consequences for the physics of elementary particles""",84,male,31/03/1906,Japan,Kyoto,JP,08/07/1979,Japan,Tokyo,JP,Tokyo University of Education,Tokyo,Japan
1965,638,Mikhail,Sholokhov,literature,1,"""for the artistic power and integrity with which in his epic of the Don he has given expression to a historic phase in the life of the Russian people""",638,male,24/05/1905,Russia,Veshenskaya,RU,21/02/1984,USSR (now Russia),Veshenskaya,RU,,,
1965,85,Julian,Schwinger,physics,3,"""for their fundamental work in quantum electrodynamics with deep-ploughing consequences for the physics of elementary particles""",85,male,12/02/1918,USA,New York NY,US,16/07/1994,USA,Los Angeles CA,US,Harvard University,Cambridge MA,USA
1965,86,Richard P.,Feynman,physics,3,"""for their fundamental work in quantum electrodynamics with deep-ploughing consequences for the physics of elementary particles""",86,male,11/05/1918,USA,New York NY,US,15/02/1988,USA,Los Angeles CA,US,California Institute of Technology (Caltech),Pasadena CA,USA
1966,384,Charles B.,Huggins,medicine,2,"""for his discoveries concerning hormonal treatment of prostatic cancer""",384,male,22/09/1901,Canada,Halifax Nova Scotia,CA,12/01/1997,USA,Chicago IL,US,University of Chicago Ben May Laboratory for Cancer Research,Chicago IL,USA
1966,639,Shmuel,Agnon,literature,2,"""for his profoundly characteristic narrative art with motifs from the life of the Jewish people""",639,male,1888-07-17,Austria-Hungary (now Ukraine),Buczacz (now Buchach),UA,17/02/1970,Israel,Rehovot,IL,,,
1966,232,Robert S.,Mulliken,chemistry,1,"""for his fundamental work concerning chemical bonds and the electronic structure of molecules by the molecular orbital method""",232,male,1896-06-07,USA,Newburyport MA,US,31/10/1986,USA,Arlington VA,US,University of Chicago,Chicago IL,USA
1966,383,Peyton,Rous,medicine,2,"""for his discovery of tumour-inducing viruses""",383,male,1879-10-05,USA,Baltimore MD,US,16/02/1970,USA,New York NY,US,Rockefeller University,New York NY,USA
1966,640,Nelly,Sachs,literature,2,"""for her outstanding lyrical and dramatic writing which interprets Israel's destiny with touching strength""",640,female,1891-12-10,Germany,Berlin,DE,12/05/1970,Sweden,Stockholm,SE,,,
1966,87,Alfred,Kastler,physics,1,"""for the discovery and development of optical methods for studying Hertzian resonances in atoms""",87,male,03/05/1902,Germany (now France),Guebwiller,FR,07/01/1984,France,Bandol,FR,École Normale Supérieure,Paris,France
1967,385,Ragnar,Granit,medicine,3,"""for their discoveries concerning the primary physiological and chemical visual processes in the eye""",385,male,30/10/1900,Russian Empire (now Finland),Helsinki,FI,12/03/1991,Sweden,Stockholm,SE,Karolinska Institutet,Stockholm,Sweden
1967,387,George,Wald,medicine,3,"""for their discoveries concerning the primary physiological and chemical visual processes in the eye""",387,male,18/11/1906,USA,New York NY,US,12/04/1997,USA,Cambridge MA,US,Harvard University,Cambridge MA,USA
1967,235,George,Porter,chemistry,4,"""for their studies of extremely fast chemical reactions effected by disturbing the equilibrium by means of very short pulses of energy""",235,male,06/12/1920,United Kingdom,Stainforth,GB,31/08/2002,United Kingdom,Canterbury,GB,Royal Institution of Great Britain,London,United Kingdom
1967,641,Miguel Angel,Asturias,literature,1,"""for his vivid literary achievement deep-rooted in the national traits and traditions of Indian peoples of Latin America""",641,male,1899-10-19,Guatemala,Guatemala City,GT,09/06/1974,Spain,Madrid,ES,,,
1967,234,Ronald G.W.,Norrish,chemistry,4,"""for their studies of extremely fast chemical reactions effected by disturbing the equilibrium by means of very short pulses of energy""",234,male,1897-11-09,United Kingdom,Cambridge,GB,07/06/1978,United Kingdom,Cambridge,GB,Institute of Physical Chemistry,Cambridge,United Kingdom
1967,233,Manfred,Eigen,chemistry,2,"""for their studies of extremely fast chemical reactions effected by disturbing the equilibrium by means of very short pulses of energy""",233,male,09/05/1927,Germany,Bochum,DE,06/02/2019,Germany,Göttingen,DE,Max-Planck-Institut für Physikalische Chemie,Göttingen,Germany
1967,386,Keffer,Hartline,medicine,3,"""for their discoveries concerning the primary physiological and chemical visual processes in the eye""",386,male,22/12/1903,USA,Bloomsburg PA,US,17/03/1983,USA,Fallston MD,US,Rockefeller University,New York NY,USA
1967,88,Hans,Bethe,physics,1,"""for his contributions to the theory of nuclear reactions especially his discoveries concerning the energy production in stars""",88,male,02/07/1906,Germany (now France),Strasbourg,FR,06/03/2005,USA,Ithaca NY,US,Cornell University,Ithaca NY,USA
1968,389,H. Gobind,Khorana,medicine,3,"""for their interpretation of the genetic code and its function in protein synthesis""",389,male,09/01/1922,India,Raipur,IN,09/11/2011,USA,Concord MA,US,University of Wisconsin,Madison WI,USA
1968,390,Marshall W.,Nirenberg,medicine,3,"""for their interpretation of the genetic code and its function in protein synthesis""",390,male,10/04/1927,USA,New York NY,US,15/01/2010,USA,New York NY,US,National Institutes of Health,Bethesda MD,USA
1968,236,Lars,Onsager,chemistry,1,"""for the discovery of the reciprocal relations bearing his name which are fundamental for the thermodynamics of irreversible processes""",236,male,27/11/1903,Norway,Kristiania (now Oslo),NO,05/10/1976,USA,Coral Gables FL,US,Yale University,New Haven CT,USA
1968,526,René,Cassin,peace,1,"""for his struggle to ensure the rights of man as stipulated in the UN Declaration""",526,male,1887-10-05,France,Bayonne,FR,20/02/1976,France,Paris,FR,,,
1968,388,Robert W.,Holley,medicine,3,"""for their interpretation of the genetic code and its function in protein synthesis""",388,male,28/01/1922,USA,Urbana IL,US,11/02/1993,USA,Los Gatos CA,US,Cornell University,Ithaca NY,USA
1968,89,Luis,Alvarez,physics,1,"""for his decisive contributions to elementary particle physics in particular the discovery of a large number of resonance states made possible through his development of the technique of using hydrogen bubble chamber and data analysis""",89,male,13/06/1911,USA,San Francisco CA,US,01/09/1988,USA,Berkeley CA,US,University of California,Berkeley CA,USA
1968,642,Yasunari,Kawabata,literature,1,"""for his narrative mastery which with great sensibility expresses the essence of the Japanese mind""",642,male,1899-06-11,Japan,Osaka,JP,16/04/1972,Japan,Zushi,JP,,,
1969,237,Derek,Barton,chemistry,2,"""for their contributions to the development of the concept of conformation and its application in chemistry""",237,male,08/09/1918,United Kingdom,Gravesend,GB,16/03/1998,USA,College Station TX,US,Imperial College,London,United Kingdom
1969,643,Samuel,Beckett,literature,1,"""for his writing which - in new forms for the novel and drama - in the destitution of modern man acquires its elevation""",643,male,13/04/1906,Ireland,Dublin,IE,22/12/1989,France,Paris,FR,,,
1969,677,Ragnar,Frisch,economics,2,"""for having developed and applied dynamic models for the analysis of economic processes""",677,male,1895-03-03,Norway,Oslo,NO,31/01/1973,Norway,Oslo,NO,University of Oslo,Oslo,Norway
1969,90,Murray,Gell-Mann,physics,1,"""for his contributions and discoveries concerning the classification of elementary particles and their interactions""",90,male,15/09/1929,USA,New York NY,US,24/05/2019,USA,Santa Fe NM,US,California Institute of Technology (Caltech),Pasadena CA,USA
1969,678,Jan,Tinbergen,economics,2,"""for having developed and applied dynamic models for the analysis of economic processes""",678,male,12/04/1903,the Netherlands,the Hague,NL,09/06/1994,the Netherlands,the Hague,NL,The Netherlands School of Economics,Rotterdam,the Netherlands
1969,527,International Labour Organization,,peace,1,"""for creating international legislation insuring certain norms for working conditions in every country""",527,org,1919-00-00,,,,0000-00-00,,,,,,
1969,393,Salvador E.,Luria,medicine,3,"""for their discoveries concerning the replication mechanism and the genetic structure of viruses""",393,male,13/08/1912,Italy,Turin,IT,06/02/1991,USA,Lexington MA,US,Massachusetts Institute of Technology (MIT),Cambridge MA,USA
1969,392,Alfred D.,Hershey,medicine,3,"""for their discoveries concerning the replication mechanism and the genetic structure of viruses""",392,male,04/12/1908,USA,Owosso MI,US,22/05/1997,USA,Syosset NY,US,Carnegie Institution of Washington,Long Island New York NY,USA
1969,391,Max,Delbrück,medicine,3,"""for their discoveries concerning the replication mechanism and the genetic structure of viruses""",391,male,04/09/1906,Germany,Berlin,DE,09/03/1981,USA,Pasadena CA,US,California Institute of Technology (Caltech),Pasadena CA,USA
1969,238,Odd,Hassel,chemistry,2,"""for their contributions to the development of the concept of conformation and its application in chemistry""",238,male,1897-05-17,Norway,Kristiania (now Oslo),NO,11/05/1981,Norway,Oslo,NO,University of Oslo,Oslo,Norway
